animal_id,name,datetime,found_location,type,intake_condition,sex,age,breed,color_primary,color_secondary,num_stays,avg_stay_len
A797109,N/A,2019-06-09 12:53:00,1325 South Fm 973 in Austin (TX),Stray,Normal,Intact Female,3 months,Cairn Terrier Mix,Black,White,1,7.0
A797110,Cookie,2019-06-09 13:08:00,1800 Stassney Lane in Austin (TX),Stray,Normal,Spayed Female,5 months,Rat Terrier,White,Tricolor,1,4.0
A797116,Zola,2019-06-09 13:29:00,Austin (TX),Owner Surrender,Normal,Spayed Female,6 years,Australian Cattle Dog Mix,Black,White,1,21.0
A797125,N/A,2019-06-09 16:26:00,Brodie Lane And Hewitt Lane in Austin (TX),Stray,Normal,Intact Female,1 year,Cairn Terrier,Tricolor,,1,6.0
A797150,Pearl,2019-06-10 11:19:00,Stassney And Ih 35 in Austin (TX),Stray,Normal,Intact Female,2 years,Miniature Poodle Mix,Tan,,1,7.0
A797156,*Kaya,2019-06-10 11:48:00,Austin (TX),Stray,Normal,Spayed Female,2 years,Great Pyrenees Mix,White,,1,3.0
A797166,N/A,2019-06-10 13:22:00,Parmer Lane in Austin (TX),Stray,Normal,Intact Male,2 years,Chihuahua Shorthair Mix,Black,Tan,1,6.0
A797168,N/A,2019-06-10 13:22:00,Parmer Lane in Austin (TX),Stray,Normal,Intact Male,2 years,Chihuahua Shorthair Mix,Black,Tan,1,10.0
A797170,Duke,2019-06-10 13:30:00,12118 Walnut Park in Austin (TX),Stray,Normal,Neutered Male,8 years,Chihuahua Shorthair,White,Tan,1,12.0
A797173,N/A,2019-06-10 13:31:00,Wickersham Lane in Austin (TX),Stray,Normal,Intact Female,1 month,Border Collie,Black,White,1,4.0
A797174,N/A,2019-06-10 13:48:00,1308 Southport Dr in Austin (TX),Stray,Normal,Intact Female,2 months,Australian Cattle Dog,Black,White,1,6.0
A797175,N/A,2019-06-10 13:48:00,1308 Southport Dr in Austin (TX),Stray,Normal,Intact Female,2 months,Australian Cattle Dog,Black,White,1,5.0
A797177,N/A,2019-06-10 14:03:00,6934 East Ben White in Austin (TX),Stray,Normal,Intact Female,4 months,Pembroke Welsh Corgi Mix,Black,White,1,4.0
A797178,Duke,2019-06-10 13:59:00,5802 Brook Valley Drive in Austin (TX),Stray,Normal,Neutered Male,2 years,Labrador Retriever Mix,Tricolor,,1,19.0
A797182,N/A,2019-06-10 14:48:00,Rundberg And Ih 35 in Austin (TX),Stray,Normal,Intact Female,1 year,Yorkshire Terrier Mix,Tan,,1,6.0
A797185,Dalila,2019-06-10 15:13:00,Austin (TX),Owner Surrender,Normal,Spayed Female,3 months,Anatol Shepherd Mix,Brown,Tricolor,2,1.5
A797209,Jojo,2019-06-10 16:45:00,Riverside Street in Austin (TX),Stray,Normal,Neutered Male,1 year,Miniature Schnauzer Mix,Black,Tan,1,3.0
A797210,*Claudia,2019-06-10 17:17:00,6331 East Ben White in Austin (TX),Stray,Normal,Intact Female,6 months,German Shepherd Mix,Brown,White,1,67.0
A797211,N/A,2019-06-10 16:56:00,Ross Road And Highway 71 in Travis (TX),Stray,Normal,Intact Male,11 months,Pit Bull,Blue,White,1,8.0
A797214,N/A,2019-06-10 17:17:00,6331 East Ben White in Austin (TX),Stray,Normal,Intact Female,1 year,Shih Tzu Mix,Black,White,1,6.0
A797218,Teddy,2019-06-10 18:08:00,Austin (TX),Owner Surrender,Normal,Intact Male,2 years,Yorkshire Terrier Mix,Black,White,1,7.0
A797219,Tessie,2019-06-10 18:08:00,Austin (TX),Owner Surrender,Normal,Intact Female,4 years,Yorkshire Terrier Mix,Gray,White,1,3.0
A797221,Prieta,2019-06-10 18:08:00,Austin (TX),Owner Surrender,Normal,Intact Female,1 year,Toy Poodle Mix,Black,White,1,3.0
A797222,Maya,2019-06-10 18:08:00,Austin (TX),Owner Surrender,Normal,Intact Female,2 months,Yorkshire Terrier Mix,Black,White,1,1.0
A797225,*Timmy,2019-06-10 19:21:00,1007 East Rundberg in Austin (TX),Stray,Normal,Intact Male,6 months,Labrador Retriever Mix,Brown,,1,25.0
A797230,Gizmo,2019-06-11 07:48:00,8071 N Lamar in Austin (TX),Stray,Injured,Intact Male,2 years,Chihuahua Shorthair,White,Tan,1,21.0
A797240,*Garbanzo,2019-06-11 11:34:00,7901 Metropolis Drive in Austin (TX),Stray,Normal,Intact Male,10 months,Nova Scotia Duck Tolling Retriever,Red,,1,6.0
A797243,N/A,2019-06-11 12:10:00,West Gate Boulevard And West Stassney Lane in Austin (TX),Stray,Normal,Intact Male,3 months,German Shepherd,Black,Tan,1,11.0
A797270,Firedragon,2019-06-11 14:20:00,900 Sebastian Bend in Austin (TX),Owner Surrender,Normal,Neutered Male,6 years,Cocker Spaniel Mix,Brown,White,1,5.0
A797297,*Goose,2019-06-11 17:24:00,134 Edge Rock Drive in Austin (TX),Stray,Normal,Intact Male,2 years,American Bulldog,White,Brown,1,11.0
A797298,*Jasper,2019-06-11 17:33:00,7601 Daffan Lane in Austin (TX),Stray,Normal,Intact Male,1 year,Pharaoh Hound,Brown,,3,29.666666666666668
A797299,N/A,2019-06-11 18:27:00,1735 Rutland Drive in Austin (TX),Owner Surrender,Normal,Intact Female,2 months,Great Pyrenees Mix,White,Tricolor,1,6.0
A797301,N/A,2019-06-11 19:00:00,13201 Rr 620 in Travis (TX),Stray,Normal,Intact Female,3 months,Catahoula,White,Tricolor,1,3.0
A797302,N/A,2019-06-11 19:00:00,13201 Rr 620 in Travis (TX),Stray,Normal,Intact Female,2 months,Catahoula,Black,Tricolor,1,7.0
A797311,Rosie,2019-06-12 09:14:00,Webberville And Heflin in Austin (TX),Stray,Normal,Intact Female,6 months,Chihuahua Shorthair Mix,Black,White,1,5.0
A797326,Cota,2019-06-12 10:56:00,Manor (TX),Owner Surrender,Normal,Spayed Female,5 years,Siberian Husky,Black,White,1,17.0
A797344,Loki,2019-06-12 13:39:00,Austin (TX),Owner Surrender,Normal,Neutered Male,9 years,Anatol Shepherd Mix,Tricolor,,1,62.0
A797352,N/A,2019-06-12 14:04:00,Ponciana Loop in Austin (TX),Stray,Normal,Intact Female,3 months,Black/Tan Hound,Black,Tan,1,4.0
A797355,Max,2019-06-12 14:28:00,Austin (TX),Owner Surrender,Normal,Intact Male,1 year,Pit Bull Mix,Brown,White,1,9.0
A797370,N/A,2019-06-12 17:55:00,124 W Anderson Lane in Austin (TX),Stray,Normal,Intact Male,9 months,Chihuahua Shorthair,White,Black,1,4.0
A797371,Shopkins,2019-06-12 17:56:00,3603 Southridge Drive in Austin (TX),Stray,Normal,Intact Female,5 months,Soft Coated Wheaten Terrier,White,White,1,4.0
A797375,Loki,2019-06-12 18:44:00,1508 Nuttal Drive in Austin (TX),Stray,Normal,Intact Male,9 months,Border Collie,White,Gray,2,19.5
A797392,Panda,2019-06-13 11:58:00,2420 Lakehurst Dr in Austin (TX),Owner Surrender,Normal,Intact Male,2 years,Pit Bull,Blue,White,1,65.0
A797398,Sadie,2019-06-13 11:02:00,6405 South Interstate Highway 35 Frontage Road in Austin (TX),Stray,Normal,Intact Female,1 year,Cairn Terrier,White,Gray,1,7.0
A797402,Nico,2019-06-13 11:17:00,6300 Thurgood in Austin (TX),Stray,Normal,Intact Male,1 month,Miniature Schnauzer Mix,Gray,White,2,4.0
A797404,*Helena,2019-06-13 12:04:00,Zach Scott Street And Lawless Street in Austin (TX),Stray,Normal,Spayed Female,2 years,Beagle Mix,Brown,White,1,5.0
A797405,N/A,2019-06-13 12:15:00,183 And Bolm Road in Austin (TX),Stray,Normal,Intact Male,7 months,Standard Poodle Mix,White,Black,1,4.0
A797407,*Maxim,2019-06-13 12:42:00,W Slaughter Ln in Austin (TX),Stray,Normal,Intact Male,3 months,German Shepherd Mix,Tricolor,,2,7.0
A797427,*Riley,2019-06-13 13:43:00,151310 Fagerquist in Travis (TX),Stray,Normal,Intact Female,2 months,Shetland Sheepdog Mix,Tricolor,,1,6.0
A797444,N/A,2019-06-13 14:30:00,2425 East Riverside in Austin (TX),Stray,Normal,Intact Male,4 months,Labrador Retriever,Black,White,1,14.0
A797453,N/A,2019-06-13 15:12:00,Wells Branch in Pflugerville (TX),Stray,Normal,Intact Female,2 years,Cocker Spaniel Mix,White,Tan,1,4.0
A797497,*Doobie,2019-06-14 11:29:00,Comanche Trail in Austin (TX),Stray,Normal,Intact Female,5 years,Dachshund Longhair Mix,Red,,1,6.0
A797507,N/A,2019-06-14 12:41:00,1607 Nelms Drive in Austin (TX),Stray,Normal,Intact Male,2 months,Great Pyrenees,White,Tan,1,4.0
A797519,Katsu,2019-06-14 14:04:00,116 East Parson in Manor (TX),Stray,Normal,Intact Male,4 years,Tibetan Spaniel Mix,Red,White,1,6.0
A797540,Rocky,2019-06-14 14:35:00,Austin (TX),Owner Surrender,Normal,Intact Male,6 months,Border Collie Mix,White,Tricolor,1,12.0
A797543,Rudy,2019-06-14 14:47:00,Austin (TX),Owner Surrender,Normal,Neutered Male,11 years,Australian Shepherd Mix,Black,Brown,1,4.0
A797558,Pantera,2019-06-14 16:59:00,Travis (TX),Owner Surrender,Normal,Intact Male,1 year,Labrador Retriever Mix,Black,,1,6.0
A797559,Zoey,2019-06-14 16:59:00,Travis (TX),Owner Surrender,Normal,Spayed Female,6 years,Chihuahua Shorthair,Red,White,1,2.0
A797561,Minnie,2019-06-14 17:01:00,Austin (TX),Owner Surrender,Normal,Intact Female,1 month,Boxer Mix,Black,White,1,2.0
A797573,Pashmak,2019-06-14 18:40:00,1906 Willow Creek Drive in Austin (TX),Stray,Normal,Intact Male,1 year,Chihuahua Shorthair,Tricolor,Brown,1,4.0
A797574,*Tank,2019-06-14 19:04:00,17210 Axell Ln in Travis (TX),Stray,Normal,Intact Male,6 years,Pit Bull,Blue,,1,15.0
A797575,Mindy,2019-06-14 19:03:00,Slaughter Lane And Manchaca Road in Austin (TX),Stray,Normal,Intact Female,1 year,Whippet Mix,Tricolor,,1,3.0
A797584,N/A,2019-06-15 08:35:00,4434 Frontier Trl in Austin (TX),Stray,Normal,Intact Male,2 months,Black Mouth Cur,Tan,Black,1,13.0
A797585,Star,2019-06-15 08:39:00,4434 Frontier Trl in Austin (TX),Stray,Normal,Intact Female,2 years,Australian Shepherd,Brown,White,1,3.0
A797588,N/A,2019-06-15 09:30:00,17832 Violet Lane in Travis (TX),Stray,Normal,Intact Male,1 month,Border Collie,Black,White,1,9.0
A797596,N/A,2019-06-15 12:06:00,907 West Slaughter Lane in Austin (TX),Stray,Normal,Intact Female,2 years,Chihuahua Shorthair,Tan,,1,12.0
A797603,Pee Wee,2019-06-15 13:53:00,12343 Hunters Chase in Austin (TX),Stray,Normal,Neutered Male,2 years,Boxer Mix,Brown,White,1,25.0
A797604,Oliver,2019-06-15 13:53:00,12343 Hunters Chase in Austin (TX),Stray,Normal,Intact Male,1 year,Australian Cattle Dog Mix,Black,Brown,1,8.0
A797608,Zoe,2019-06-15 14:08:00,426 Thompson Lane in Austin (TX),Stray,Normal,Intact Female,2 years,Chihuahua Shorthair,White,,1,5.0
A797611,*Thelma,2019-06-15 14:46:00,1600 City Park Road in Austin (TX),Stray,Normal,Intact Female,1 year,Rottweiler,Tricolor,Brown,1,6.0
A797612,*Louise,2019-06-15 14:46:00,1600 City Park Road in Austin (TX),Stray,Normal,Intact Female,5 months,Catahoula,Blue,,1,6.0
A797627,Topanga,2019-06-15 16:03:00,5800 East Martin Luther King Junior Boulevard in Austin (TX),Stray,Normal,Intact Female,3 months,Soft Coated Wheaten Terrier,Brown,Tan,1,4.0
A797650,Gus-Gus,2019-06-16 11:34:00,18200 Block Canopy Lane in Manor (TX),Stray,Normal,Neutered Male,2 years,Lhasa Apso,White,Gray,1,3.0
A797678,Sienna Grace,2019-06-16 12:40:00,Fm1625 And Cliffbrook Drive in Travis (TX),Stray,Normal,Intact Female,1 year,Australian Cattle Dog,Red,White,1,4.0
A797680,*Fraggle,2019-06-16 13:06:00,Ih 35 And 45 in Austin (TX),Stray,Normal,Neutered Male,2 years,Collie Rough Mix,Tricolor,,1,6.0
A797694,Bambi,2019-06-16 18:15:00,Parmer And Metric in Austin (TX),Stray,Normal,Intact Female,5 months,Pharaoh Hound,Brown,White,2,9.5
A797695,Troy,2019-06-16 18:12:00,Travis (TX),Owner Surrender,Normal,Neutered Male,7 years,Australian Cattle Dog Mix,Tricolor,,1,12.0
A797698,N/A,2019-06-16 18:39:00,12013 Riprap Drive in Manor (TX),Stray,Normal,Intact Male,1 year,Dachshund Mix,Brown,White,1,3.0
A797705,N/A,2019-06-17 07:42:00,Bittern Hollow in Austin (TX),Stray,Injured,Intact Male,1 year,Anatol Shepherd,Tan,,1,100.0
A797715,Rocky,2019-06-17 10:20:00,Austin (TX),Owner Surrender,Normal,Neutered Male,5 years,German Shepherd Mix,Tan,Black,1,18.0
A797717,Loki,2019-06-17 10:42:00,10611 Golden Meadow Dr in Austin (TX),Stray,Normal,Intact Male,1 year,Siberian Husky,Black,White,1,10.0
A797730,*Bryce,2019-06-17 12:03:00,Parmer And Dessau in Austin (TX),Stray,Normal,Intact Male,2 years,Flat Coat Retriever Mix,Black,White,1,5.0
A797732,Benji,2019-06-17 12:17:00,5801 Ainez Drive in Austin (TX),Stray,Normal,Intact Male,3 months,Maltese Mix,Tan,,1,2.0
A797772,*Puppy,2019-06-17 15:51:00,8716 Research Blvd in Austin (TX),Stray,Normal,Intact Male,3 months,German Shepherd Mix,Tan,,1,10.0
A797773,Luke,2019-06-17 15:50:00,6111 Pine Lone in Austin (TX),Owner Surrender,Normal,Neutered Male,14 years,Schnauzer Giant,Black,,1,1.0
A797775,Hazel,2019-06-17 15:35:00,Travis (TX),Owner Surrender,Normal,Spayed Female,2 years,Australian Cattle Dog Mix,Black,Tan,1,9.0
A797789,*Hutch,2019-06-17 17:52:00,Montopolis And Vargas in Austin (TX),Stray,Normal,Intact Male,1 year,Great Pyrenees Mix,White,Black,1,8.0
A797792,N/A,2019-06-17 18:07:00,Stuart Circle And Jain Lane in Austin (TX),Stray,Normal,Intact Female,3 months,Chihuahua Shorthair,Red,,1,4.0
A797796,Luke,2019-06-17 18:55:00,1700 East 4Th Street in Austin (TX),Stray,Normal,Intact Male,1 year,Rat Terrier,White,Red,1,5.0
A797800,N/A,2019-06-17 19:09:00,Riverside And Burton in Austin (TX),Stray,Normal,Intact Male,1 year,Jack Russell Terrier Mix,White,Brown,1,3.0
A797803,N/A,2019-06-17 21:13:00,3226 W Slaughter Lane in Austin (TX),Stray,Sick,Intact Female,4 weeks,Labrador Retriever,White,Brown,1,25.0
A797804,Beasley,2019-06-18 08:39:00,5802 Breeze Wood Dr in Austin (TX),Stray,Normal,Intact Male,9 months,German Shepherd,Brown,Black,1,8.0
A797805,N/A,2019-06-18 09:20:00,8804 Highway 183 in Austin (TX),Stray,Normal,Intact Female,4 months,German Shepherd,Brown,Black,1,5.0
A797807,*Dixie,2019-06-18 10:42:00,Austin (TX),Stray,Normal,Intact Female,1 day,Australian Cattle Dog Mix,Tricolor,,1,68.0
A797808,*Savannah,2019-06-18 10:42:00,Austin (TX),Stray,Normal,Intact Female,1 day,Australian Cattle Dog Mix,Tricolor,,1,68.0
A797809,*Atlanta,2019-06-18 10:42:00,Austin (TX),Stray,Normal,Intact Female,1 day,Australian Cattle Dog Mix,White,Black,1,67.0
A797810,*Delta,2019-06-18 10:42:00,Austin (TX),Stray,Normal,Intact Female,1 day,German Shepherd Mix,Black,Brown,1,67.0
A797812,N/A,2019-06-18 10:51:00,3207 Jones Road in Austin (TX),Stray,Normal,Intact Male,8 months,German Shepherd,Black,Brown,1,4.0
A797861,N/A,2019-06-18 15:38:00,101 E Pheasant Dr in Austin (TX),Stray,Normal,Intact Male,4 months,Irish Terrier Mix,Brown,,1,4.0
A797879,Pickles,2019-06-18 19:05:00,2100 Barton Springs in Austin (TX),Stray,Normal,Intact Male,2 years,Great Dane,Gray,White,1,5.0
A797891,N/A,2019-06-19 09:28:00,Airport And 51St in Austin (TX),Stray,Normal,Intact Female,2 years,Cairn Terrier,Tan,,1,7.0
A797894,N/A,2019-06-19 09:45:00,Rutland in Austin (TX),Stray,Normal,Intact Male,1 month,Labrador Retriever,Black,White,1,4.0
A797900,Delilah,2019-06-19 11:37:00,5121 E Howard Lane in Travis (TX),Stray,Normal,Intact Female,1 month,Labrador Retriever,White,,1,4.0
A797902,*Leo,2019-06-19 12:03:00,Bluff Springs Road And East Slaughter Lane in Austin (TX),Stray,Normal,Intact Male,7 months,Labrador Retriever Mix,White,Tan,1,15.0
A797905,N/A,2019-06-19 12:24:00,Pleasant Hill in Austin (TX),Stray,Normal,Intact Male,1 month,Labrador Retriever,Yellow,,1,5.0
A797915,Bebe,2019-06-19 13:45:00,7305 Crystalbrook Dr in Austin (TX),Stray,Normal,Intact Female,2 years,Chihuahua Shorthair,Tan,,1,12.0
A797930,Ranger,2019-06-19 13:45:00,7305 Crystalbrook Dr in Austin (TX),Stray,Normal,Intact Male,2 years,Labrador Retriever,Brown,,1,11.0
A797948,N/A,2019-06-19 15:15:00,Ross Road And Pearce in Austin (TX),Stray,Normal,Intact Female,3 months,Labrador Retriever,Black,White,1,9.0
A797949,Hinata,2019-06-19 15:15:00,Ross Road And Pearce in Austin (TX),Stray,Normal,Intact Female,2 months,Labrador Retriever,Black,White,1,9.0
A797950,N/A,2019-06-19 15:15:00,Ross Road And Pearce in Austin (TX),Stray,Normal,Intact Female,3 months,Labrador Retriever,Black,White,1,9.0
A797962,N/A,2019-06-19 16:32:00,2700 Gracy Farms Lane in Austin (TX),Stray,Normal,Intact Male,4 months,Chihuahua Shorthair,Tan,,1,9.0
A797963,N/A,2019-06-19 16:32:00,2700 Gracy Farms Lane in Austin (TX),Stray,Normal,Intact Female,4 months,Chihuahua Shorthair,Tan,White,1,7.0
A797974,N/A,2019-06-19 17:22:00,Unknown in Austin (TX),Stray,Normal,Intact Male,1 month,Cocker Spaniel Mix,Black,White,1,17.0
A797975,N/A,2019-06-19 17:22:00,Unknown in Austin (TX),Stray,Normal,Intact Female,1 month,Cocker Spaniel Mix,Tan,White,1,17.0
A797978,N/A,2019-06-19 17:22:00,Unknown in Austin (TX),Stray,Normal,Intact Female,1 month,Chihuahua Shorthair Mix,Tan,White,1,16.0
A797979,N/A,2019-06-19 17:22:00,Unknown in Austin (TX),Stray,Normal,Intact Male,1 month,Jack Russell Terrier,White,Brown,1,10.0
A797980,N/A,2019-06-19 17:22:00,Unknown in Austin (TX),Stray,Normal,Intact Female,1 month,Jack Russell Terrier,Black,White,1,10.0
A797993,Saxton,2019-06-19 22:31:00,8926 N Lamar Blvd in Austin (TX),Stray,Normal,Intact Male,1 month,Pit Bull Mix,Tan,,1,4.0
A798015,*Komodo,2019-06-20 12:07:00,4509 East Saint Elmo Road in Austin (TX),Stray,Normal,Intact Male,1 year,Pit Bull,White,Blue,1,24.0
A798017,*Mama,2019-06-20 12:29:00,1302 Old Cedar Lane in Austin (TX),Stray,Normal,Intact Female,7 months,German Shepherd,Black,Tan,1,7.0
A798032,N/A,2019-06-20 14:43:00,1706 E William Cannon in Austin (TX),Stray,Normal,Intact Female,3 months,German Shepherd,Black,Brown,1,6.0
A798033,Gabriel 2,2019-06-20 14:43:00,1706 E William Cannon in Austin (TX),Stray,Normal,Intact Male,2 months,German Shepherd,Brown,,1,4.0
A798035,Lucy,2019-06-20 13:07:00,Austin (TX),Owner Surrender,Normal,Spayed Female,2 years,Belgian Malinois,Brown,White,1,1.0
A798057,Lucy,2019-06-21 10:20:00,9000 Ingrid Drive in Travis (TX),Stray,Normal,Intact Female,1 month,Labrador Retriever,Black,White,3,6.333333333333333
A798058,N/A,2019-06-21 10:20:00,9000 Ingrid Drive in Travis (TX),Stray,Normal,Intact Female,1 month,Labrador Retriever,Black,White,1,6.0
A798059,N/A,2019-06-21 10:20:00,9000 Ingrid Drive in Travis (TX),Stray,Normal,Intact Female,1 month,Labrador Retriever,Black,White,1,5.0
A798061,N/A,2019-06-21 11:07:00,Cedar Park (TX),Stray,Normal,Intact Male,2 months,Staffordshire,Brown,White,1,6.0
A798068,*Fudge,2019-06-21 11:36:00,Creedmoor (TX),Owner Surrender,Normal,Intact Male,1 month,Pit Bull,Brown,White,1,15.0
A798069,Bailey,2019-06-21 11:36:00,Creedmoor (TX),Owner Surrender,Normal,Intact Female,1 month,Pit Bull,Black,,1,16.0
A798070,Tyke,2019-06-21 11:36:00,Creedmoor (TX),Owner Surrender,Normal,Intact Male,1 month,Pit Bull,White,Black,1,16.0
A798084,Chloe,2019-06-21 12:37:00,Austin (TX),Owner Surrender,Normal,Intact Female,5 years,American Bulldog,Brown,White,3,30.0
A798086,*Glacier,2019-06-21 12:58:00,4800 Copperbend in Austin (TX),Stray,Normal,Intact Male,2 years,German Shepherd,Tan,Black,1,6.0
A798091,Denali,2019-06-21 13:41:00,1626 Nash Hernandez Senior Road in Austin (TX),Stray,Normal,Intact Female,2 months,Plott Hound,Black,White,2,2.0
A798092,*Orca,2019-06-21 13:58:00,Austin (TX),Stray,Normal,Neutered Male,2 years,Australian Cattle Dog Mix,White,Black,1,51.0
A798098,*Sailor,2019-06-21 14:12:00,1713  East Riverside in Austin (TX),Stray,Normal,Intact Female,1 month,Pit Bull,Black,,1,13.0
A798104,*Lily,2019-06-21 14:45:00,Outside Jurisdiction,Stray,Injured,Intact Female,6 years,Pointer Mix,White,Brown,2,41.0
A798108,Buddy,2019-06-21 15:41:00,9506 Bear Claw Trail in Travis (TX),Owner Surrender,Normal,Intact Male,4 years,Miniature Schnauzer,Black,White,2,2.5
A798118,Nala,2019-06-21 16:37:00,Austin (TX),Owner Surrender,Normal,Spayed Female,2 years,Pit Bull Mix,White,Tricolor,1,8.0
A798126,N/A,2019-06-21 19:22:00,6118 Fairway Street in Austin (TX),Stray,Normal,Spayed Female,1 year,Lhasa Apso,Tricolor,,1,7.0
A798127,*Zion,2019-06-21 20:26:00,1200 Luna in Austin (TX),Stray,Normal,Intact Male,1 year,Pit Bull,Tan,White,1,12.0
A798136,*Moxie,2019-06-22 10:31:00,Tisdale Lane in Austin (TX),Stray,Normal,Intact Female,1 month,Chihuahua Shorthair,White,Brown,1,42.0
A798145,Jake,2019-06-22 11:23:00,7112 Ed Bluestein Boulevard in Austin (TX),Stray,Normal,Intact Male,1 year,Labrador Retriever,Tan,,1,11.0
A798151,N/A,2019-06-22 12:03:00,38Th Street And Lamar Boulevard in Austin (TX),Stray,Normal,Intact Female,2 years,Dachshund,Black,,1,7.0
A798169,N/A,2019-06-22 13:18:00,10404 Bitting School Road in Manor (TX),Stray,Normal,Intact Female,2 months,Labrador Retriever,Red,,1,5.0
A798170,N/A,2019-06-22 13:18:00,10404 Bitting School Road in Manor (TX),Stray,Normal,Intact Female,2 months,Labrador Retriever,Red,,1,5.0
A798171,Ozzy,2019-06-22 13:25:00,Austin (TX),Owner Surrender,Normal,Neutered Male,3 months,Boxer Mix,Black,Brown,1,1.0
A798181,N/A,2019-06-22 14:38:00,1503 Estrellas Drive in Austin (TX),Stray,Normal,Intact Female,4 months,German Shepherd Mix,Black,Brown,1,7.0
A798185,Cayde,2019-06-22 14:53:00,9500 Stonebridge in Austin (TX),Stray,Normal,Intact Male,1 year,Australian Cattle Dog Mix,Red,White,1,11.0
A798190,N/A,2019-06-22 15:49:00,5824 Encinal Cove in Austin (TX),Stray,Normal,Intact Female,1 year,Chihuahua Shorthair,Red,,1,5.0
A798193,Keeper,2019-06-22 16:02:00,7404 Mcneil Drive in Austin (TX),Stray,Normal,Intact Male,4 months,Rottweiler Mix,Black,Brown,1,22.0
A798195,N/A,2019-06-22 16:26:00,1438 Cornado Hills Drive in Austin (TX),Stray,Normal,Intact Female,2 years,Chihuahua Shorthair,White,Tan,1,5.0
A798223,N/A,2019-06-23 12:36:00,Pearce Lane And Pilmico Drive in Travis (TX),Stray,Normal,Intact Female,3 months,Pit Bull,Gray,White,1,5.0
A798228,Sydney,2019-06-23 13:12:00,5801 Las Alas Trail in Travis (TX),Stray,Injured,Intact Male,2 years,Australian Shepherd Mix,Tricolor,,1,3.0
A798239,Lucy,2019-06-23 13:43:00,Austin (TX),Owner Surrender,Normal,Intact Female,3 years,German Shepherd,Tan,Black,1,6.0
A798240,Ricky,2019-06-23 13:43:00,Austin (TX),Owner Surrender,Normal,Neutered Male,3 years,German Shepherd,Black,Brown,5,10.8
A798241,*Ragnar,2019-06-23 14:05:00,4434  Frontier Trl in Austin (TX),Stray,Sick,Intact Male,5 months,Pit Bull Mix,White,Brown,1,84.0
A798262,*Paisley,2019-06-23 16:48:00,2100 Barton Springs Road in Austin (TX),Stray,Normal,Intact Female,7 months,Anatol Shepherd Mix,Tan,Black,1,7.0
